movie_title,movie_imdb_link,country
We're No Angels ,http://www.imdb.com/title/tt0098625/?ref_=fn_tt_tt_1,USA
When Harry Met Sally... ,http://www.imdb.com/title/tt0098635/?ref_=fn_tt_tt_1,USA
Lies and Videotape,http://www.imdb.com/title/tt0098724/?ref_=fn_tt_tt_1,USA
The Adventures of Ford Fairlane ,http://www.imdb.com/title/tt0098987/?ref_=fn_tt_tt_1,USA
Arachnophobia ,http://www.imdb.com/title/tt0099052/?ref_=fn_tt_tt_1,USA
Back to the Future Part III ,http://www.imdb.com/title/tt0099088/?ref_=fn_tt_tt_1,USA
Child's Play 2 ,http://www.imdb.com/title/tt0099253/?ref_=fn_tt_tt_1,USA
Dances with Wolves ,http://www.imdb.com/title/tt0099348/?ref_=fn_tt_tt_1,USA
Days of Thunder ,http://www.imdb.com/title/tt0099371/?ref_=fn_tt_tt_1,USA
Dick Tracy ,http://www.imdb.com/title/tt0099422/?ref_=fn_tt_tt_1,USA
Die Hard 2 ,http://www.imdb.com/title/tt0099423/?ref_=fn_tt_tt_1,USA
Edward Scissorhands ,http://www.imdb.com/title/tt0099487/?ref_=fn_tt_tt_1,USA
Flatliners ,http://www.imdb.com/title/tt0099582/?ref_=fn_tt_tt_1,USA
Flight of the Intruder ,http://www.imdb.com/title/tt0099587/?ref_=fn_tt_tt_1,USA
Ghost ,http://www.imdb.com/title/tt0099653/?ref_=fn_tt_tt_1,USA
The Godfather: Part III ,http://www.imdb.com/title/tt0099674/?ref_=fn_tt_tt_1,USA
Goodfellas ,http://www.imdb.com/title/tt0099685/?ref_=fn_tt_tt_1,USA
Gremlins 2: The New Batch ,http://www.imdb.com/title/tt0099700/?ref_=fn_tt_tt_1,USA
Home Alone ,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1,USA
The Hunt for Red October ,http://www.imdb.com/title/tt0099810/?ref_=fn_tt_tt_1,USA
Kindergarten Cop ,http://www.imdb.com/title/tt0099938/?ref_=fn_tt_tt_1,USA
Metropolitan ,http://www.imdb.com/title/tt0100142/?ref_=fn_tt_tt_1,USA
Mo' Better Blues ,http://www.imdb.com/title/tt0100168/?ref_=fn_tt_tt_1,USA
Predator 2 ,http://www.imdb.com/title/tt0100403/?ref_=fn_tt_tt_1,USA
Pretty Woman ,http://www.imdb.com/title/tt0100405/?ref_=fn_tt_tt_1,USA
Spaced Invaders ,http://www.imdb.com/title/tt0100666/?ref_=fn_tt_tt_1,USA
Total Recall ,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,USA
Tremors ,http://www.imdb.com/title/tt0100814/?ref_=fn_tt_tt_1,USA
Two Evil Eyes ,http://www.imdb.com/title/tt0100827/?ref_=fn_tt_tt_1,Italy
The Addams Family ,http://www.imdb.com/title/tt0101272/?ref_=fn_tt_tt_1,USA
Beastmaster 2: Through the Portal of Time ,http://www.imdb.com/title/tt0101412/?ref_=fn_tt_tt_1,USA
Bill & Ted's Bogus Journey ,http://www.imdb.com/title/tt0101452/?ref_=fn_tt_tt_1,USA
Boyz n the Hood ,http://www.imdb.com/title/tt0101507/?ref_=fn_tt_tt_1,USA
Cape Fear ,http://www.imdb.com/title/tt0101540/?ref_=fn_tt_tt_1,USA
The Doors ,http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1,USA
Double Impact ,http://www.imdb.com/title/tt0101764/?ref_=fn_tt_tt_1,USA
The Fisher King ,http://www.imdb.com/title/tt0101889/?ref_=fn_tt_tt_1,USA
Freddy's Dead: The Final Nightmare ,http://www.imdb.com/title/tt0101917/?ref_=fn_tt_tt_1,USA
Harley Davidson and the Marlboro Man ,http://www.imdb.com/title/tt0102005/?ref_=fn_tt_tt_1,USA
Hook ,http://www.imdb.com/title/tt0102057/?ref_=fn_tt_tt_1,USA
House Party 2 ,http://www.imdb.com/title/tt0102065/?ref_=fn_tt_tt_1,USA
Hudson Hawk ,http://www.imdb.com/title/tt0102070/?ref_=fn_tt_tt_1,USA
JFK ,http://www.imdb.com/title/tt0102138/?ref_=fn_tt_tt_1,France
Light Sleeper ,http://www.imdb.com/title/tt0102307/?ref_=fn_tt_tt_1,USA
My Girl ,http://www.imdb.com/title/tt0102492/?ref_=fn_tt_tt_1,USA
My Own Private Idaho ,http://www.imdb.com/title/tt0102494/?ref_=fn_tt_tt_1,USA
The Naked Gun 2½: The Smell of Fear ,http://www.imdb.com/title/tt0102510/?ref_=fn_tt_tt_1,USA
The Prince of Tides ,http://www.imdb.com/title/tt0102713/?ref_=fn_tt_tt_1,USA
Quigley Down Under ,http://www.imdb.com/title/tt0102744/?ref_=fn_tt_tt_1,Australia
Return to the Blue Lagoon ,http://www.imdb.com/title/tt0102782/?ref_=fn_tt_tt_1,USA
Robin Hood: Prince of Thieves ,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1,USA
Showdown in Little Tokyo ,http://www.imdb.com/title/tt0102915/?ref_=fn_tt_tt_1,USA
The Silence of the Lambs ,http://www.imdb.com/title/tt0102926/?ref_=fn_tt_tt_1,USA
Slacker ,http://www.imdb.com/title/tt0102943/?ref_=fn_tt_tt_1,USA
Star Trek VI: The Undiscovered Country ,http://www.imdb.com/title/tt0102975/?ref_=fn_tt_tt_1,USA
Stone Cold ,http://www.imdb.com/title/tt0102984/?ref_=fn_tt_tt_1,USA
Straight Out of Brooklyn ,http://www.imdb.com/title/tt0102989/?ref_=fn_tt_tt_1,USA
Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,http://www.imdb.com/title/tt0103060/?ref_=fn_tt_tt_1,USA
Terminator 2: Judgment Day ,http://www.imdb.com/title/tt0103064/?ref_=fn_tt_tt_1,USA
White Fang ,http://www.imdb.com/title/tt0103247/?ref_=fn_tt_tt_1,USA
Aladdin ,http://www.imdb.com/title/tt0103639/?ref_=fn_tt_tt_1,USA
Alien 3 ,http://www.imdb.com/title/tt0103644/?ref_=fn_tt_tt_1,USA
Batman Returns ,http://www.imdb.com/title/tt0103776/?ref_=fn_tt_tt_1,USA
The Bodyguard ,http://www.imdb.com/title/tt0103855/?ref_=fn_tt_tt_1,USA
Boomerang ,http://www.imdb.com/title/tt0103859/?ref_=fn_tt_tt_1,USA
Bram Stoker's Dracula ,http://www.imdb.com/title/tt0103874/?ref_=fn_tt_tt_1,USA
The Crying Game ,http://www.imdb.com/title/tt0104036/?ref_=fn_tt_tt_1,UK
Death Becomes Her ,http://www.imdb.com/title/tt0104070/?ref_=fn_tt_tt_1,USA
Excessive Force ,http://www.imdb.com/title/tt0104215/?ref_=fn_tt_tt_1,USA
A Few Good Men ,http://www.imdb.com/title/tt0104257/?ref_=fn_tt_tt_1,USA
Glengarry Glen Ross ,http://www.imdb.com/title/tt0104348/?ref_=fn_tt_tt_1,USA
Hoffa ,http://www.imdb.com/title/tt0104427/?ref_=fn_tt_tt_1,USA
Home Alone 2: Lost in New York ,http://www.imdb.com/title/tt0104431/?ref_=fn_tt_tt_1,USA
The Last of the Mohicans ,http://www.imdb.com/title/tt0104691/?ref_=fn_tt_tt_1,USA
The Lawnmower Man ,http://www.imdb.com/title/tt0104692/?ref_=fn_tt_tt_1,UK
A League of Their Own ,http://www.imdb.com/title/tt0104694/?ref_=fn_tt_tt_1,USA
Lethal Weapon 3 ,http://www.imdb.com/title/tt0104714/?ref_=fn_tt_tt_1,USA
Malcolm X ,http://www.imdb.com/title/tt0104797/?ref_=fn_tt_tt_1,USA
El Mariachi ,http://www.imdb.com/title/tt0104815/?ref_=fn_tt_tt_1,USA
Medicine Man ,http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1,USA
Memoirs of an Invisible Man ,http://www.imdb.com/title/tt0104850/?ref_=fn_tt_tt_1,USA
The Mighty Ducks ,http://www.imdb.com/title/tt0104868/?ref_=fn_tt_tt_1,USA
The Muppet Christmas Carol ,http://www.imdb.com/title/tt0104940/?ref_=fn_tt_tt_1,USA
My Cousin Vinny ,http://www.imdb.com/title/tt0104952/?ref_=fn_tt_tt_1,USA
Patriot Games ,http://www.imdb.com/title/tt0105112/?ref_=fn_tt_tt_1,USA
Radio Flyer ,http://www.imdb.com/title/tt0105211/?ref_=fn_tt_tt_1,USA
Raising Cain ,http://www.imdb.com/title/tt0105217/?ref_=fn_tt_tt_1,USA
Reservoir Dogs ,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1,USA
Split Second ,http://www.imdb.com/title/tt0105459/?ref_=fn_tt_tt_1,UK
Unforgiven ,http://www.imdb.com/title/tt0105695/?ref_=fn_tt_tt_1,USA
Wayne's World ,http://www.imdb.com/title/tt0105793/?ref_=fn_tt_tt_1,USA
The Adventures of Huck Finn ,http://www.imdb.com/title/tt0106223/?ref_=fn_tt_tt_1,USA
The Age of Innocence ,http://www.imdb.com/title/tt0106226/?ref_=fn_tt_tt_1,USA
Airborne ,http://www.imdb.com/title/tt0106233/?ref_=fn_tt_tt_1,USA
Alive ,http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1,USA
Army of Darkness ,http://www.imdb.com/title/tt0106308/?ref_=fn_tt_tt_1,USA
Blood In Blood Out,http://www.imdb.com/title/tt0106469/?ref_=fn_tt_tt_1,USA
Cliffhanger ,http://www.imdb.com/title/tt0106582/?ref_=fn_tt_tt_1,USA
Cool Runnings ,http://www.imdb.com/title/tt0106611/?ref_=fn_tt_tt_1,USA
Dazed and Confused ,http://www.imdb.com/title/tt0106677/?ref_=fn_tt_tt_1,USA
The Firm ,http://www.imdb.com/title/tt0106918/?ref_=fn_tt_tt_1,USA
Fortress ,http://www.imdb.com/title/tt0106950/?ref_=fn_tt_tt_1,Australia
The Fugitive ,http://www.imdb.com/title/tt0106977/?ref_=fn_tt_tt_1,USA
Gettysburg ,http://www.imdb.com/title/tt0107007/?ref_=fn_tt_tt_1,USA
Groundhog Day ,http://www.imdb.com/title/tt0107048/?ref_=fn_tt_tt_1,USA
Sugar Hill ,http://www.imdb.com/title/tt0107079/?ref_=fn_tt_tt_1,USA
Hocus Pocus ,http://www.imdb.com/title/tt0107120/?ref_=fn_tt_tt_1,USA
Jason Goes to Hell: The Final Friday ,http://www.imdb.com/title/tt0107254/?ref_=fn_tt_tt_1,USA
Jurassic Park ,http://www.imdb.com/title/tt0107290/?ref_=fn_tt_tt_1,USA
Last Action Hero ,http://www.imdb.com/title/tt0107362/?ref_=fn_tt_tt_1,USA
Menace II Society ,http://www.imdb.com/title/tt0107554/?ref_=fn_tt_tt_1,USA
Mrs. Doubtfire ,http://www.imdb.com/title/tt0107614/?ref_=fn_tt_tt_1,USA
Much Ado About Nothing ,http://www.imdb.com/title/tt0107616/?ref_=fn_tt_tt_1,UK
Loaded Weapon 1 ,http://www.imdb.com/title/tt0107659/?ref_=fn_tt_tt_1,USA
Nowhere to Run ,http://www.imdb.com/title/tt0107711/?ref_=fn_tt_tt_1,USA
The Nutcracker ,http://www.imdb.com/title/tt0107719/?ref_=fn_tt_tt_1,USA
Only the Strong ,http://www.imdb.com/title/tt0107750/?ref_=fn_tt_tt_1,USA
The Pelican Brief ,http://www.imdb.com/title/tt0107798/?ref_=fn_tt_tt_1,USA
Philadelphia ,http://www.imdb.com/title/tt0107818/?ref_=fn_tt_tt_1,USA
The Piano ,http://www.imdb.com/title/tt0107822/?ref_=fn_tt_tt_1,New Zealand
Poetic Justice ,http://www.imdb.com/title/tt0107840/?ref_=fn_tt_tt_1,USA
The Remains of the Day ,http://www.imdb.com/title/tt0107943/?ref_=fn_tt_tt_1,UK
RoboCop 3 ,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1,USA
Romeo Is Bleeding ,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,UK
Ruby in Paradise ,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,USA
Schindler's List ,http://www.imdb.com/title/tt0108052/?ref_=fn_tt_tt_1,USA
Shadowlands ,http://www.imdb.com/title/tt0108101/?ref_=fn_tt_tt_1,UK
Super Mario Bros. ,http://www.imdb.com/title/tt0108255/?ref_=fn_tt_tt_1,UK
Teenage Mutant Ninja Turtles III ,http://www.imdb.com/title/tt0108308/?ref_=fn_tt_tt_1,USA
Tombstone ,http://www.imdb.com/title/tt0108358/?ref_=fn_tt_tt_1,USA
True Romance ,http://www.imdb.com/title/tt0108399/?ref_=fn_tt_tt_1,USA
Les visiteurs ,http://www.imdb.com/title/tt0108500/?ref_=fn_tt_tt_1,France
Warlock: The Armageddon ,http://www.imdb.com/title/tt0108517/?ref_=fn_tt_tt_1,USA
What's Eating Gilbert Grape ,http://www.imdb.com/title/tt0108550/?ref_=fn_tt_tt_1,USA
3 Ninjas Kick Back ,http://www.imdb.com/title/tt0109015/?ref_=fn_tt_tt_1,USA
Ace Ventura: Pet Detective ,http://www.imdb.com/title/tt0109040/?ref_=fn_tt_tt_1,USA
Baby's Day Out ,http://www.imdb.com/title/tt0109190/?ref_=fn_tt_tt_1,USA
Beverly Hills Cop III ,http://www.imdb.com/title/tt0109254/?ref_=fn_tt_tt_1,USA
Bullets Over Broadway ,http://www.imdb.com/title/tt0109348/?ref_=fn_tt_tt_1,USA
Clear and Present Danger ,http://www.imdb.com/title/tt0109444/?ref_=fn_tt_tt_1,USA
Clerks ,http://www.imdb.com/title/tt0109445/?ref_=fn_tt_tt_1,USA
The Client ,http://www.imdb.com/title/tt0109446/?ref_=fn_tt_tt_1,USA
Crooklyn ,http://www.imdb.com/title/tt0109504/?ref_=fn_tt_tt_1,USA
The Crow ,http://www.imdb.com/title/tt0109506/?ref_=fn_tt_tt_1,USA
Disclosure ,http://www.imdb.com/title/tt0109635/?ref_=fn_tt_tt_1,USA
Dumb & Dumber ,http://www.imdb.com/title/tt0109686/?ref_=fn_tt_tt_1,USA
Ed Wood ,http://www.imdb.com/title/tt0109707/?ref_=fn_tt_tt_1,USA
Exotica ,http://www.imdb.com/title/tt0109759/?ref_=fn_tt_tt_1,Canada
The Flintstones ,http://www.imdb.com/title/tt0109813/?ref_=fn_tt_tt_1,USA
Forrest Gump ,http://www.imdb.com/title/tt0109830/?ref_=fn_tt_tt_1,USA
Four Weddings and a Funeral ,http://www.imdb.com/title/tt0109831/?ref_=fn_tt_tt_1,UK
Heavenly Creatures ,http://www.imdb.com/title/tt0110005/?ref_=fn_tt_tt_1,New Zealand
Highlander: The Final Dimension ,http://www.imdb.com/title/tt0110027/?ref_=fn_tt_tt_1,Canada
Hoop Dreams ,http://www.imdb.com/title/tt0110057/?ref_=fn_tt_tt_1,USA
The Hudsucker Proxy ,http://www.imdb.com/title/tt0110074/?ref_=fn_tt_tt_1,UK
Interview with the Vampire: The Vampire Chronicles ,http://www.imdb.com/title/tt0110148/?ref_=fn_tt_tt_1,USA
Killing Zoe ,http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1,France
Legends of the Fall ,http://www.imdb.com/title/tt0110322/?ref_=fn_tt_tt_1,USA
The Lion King ,http://www.imdb.com/title/tt0110357/?ref_=fn_tt_tt_1,USA
Little Women ,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,USA
A Low Down Dirty Shame ,http://www.imdb.com/title/tt0110399/?ref_=fn_tt_tt_1,USA
The Mask ,http://www.imdb.com/title/tt0110475/?ref_=fn_tt_tt_1,USA
Naked Gun 33 1/3: The Final Insult ,http://www.imdb.com/title/tt0110622/?ref_=fn_tt_tt_1,USA
On Deadly Ground ,http://www.imdb.com/title/tt0110725/?ref_=fn_tt_tt_1,USA
PCU ,http://www.imdb.com/title/tt0110759/?ref_=fn_tt_tt_1,USA
Police Academy: Mission to Moscow ,http://www.imdb.com/title/tt0110857/?ref_=fn_tt_tt_1,USA
Pulp Fiction ,http://www.imdb.com/title/tt0110912/?ref_=fn_tt_tt_1,USA
Rapa Nui ,http://www.imdb.com/title/tt0110944/?ref_=fn_tt_tt_1,USA
Renaissance Man ,http://www.imdb.com/title/tt0110971/?ref_=fn_tt_tt_1,USA
Ri¢hie Ri¢h ,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1,USA
The River Wild ,http://www.imdb.com/title/tt0110997/?ref_=fn_tt_tt_1,USA
The Santa Clause ,http://www.imdb.com/title/tt0111070/?ref_=fn_tt_tt_1,USA
Serial Mom ,http://www.imdb.com/title/tt0111127/?ref_=fn_tt_tt_1,USA
The Shadow ,http://www.imdb.com/title/tt0111143/?ref_=fn_tt_tt_1,USA
The Shawshank Redemption ,http://www.imdb.com/title/tt0111161/?ref_=fn_tt_tt_1,USA
The Specialist ,http://www.imdb.com/title/tt0111255/?ref_=fn_tt_tt_1,Peru
Speed ,http://www.imdb.com/title/tt0111257/?ref_=fn_tt_tt_1,USA
Star Trek: Generations ,http://www.imdb.com/title/tt0111280/?ref_=fn_tt_tt_1,USA
Street Fighter ,http://www.imdb.com/title/tt0111301/?ref_=fn_tt_tt_1,Japan
Timecop ,http://www.imdb.com/title/tt0111438/?ref_=fn_tt_tt_1,Canada
True Lies ,http://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1,USA
The Legend of Drunken Master ,http://www.imdb.com/title/tt0111512/?ref_=fn_tt_tt_1,Hong Kong
New Nightmare ,http://www.imdb.com/title/tt0111686/?ref_=fn_tt_tt_1,USA
Wolf ,http://www.imdb.com/title/tt0111742/?ref_=fn_tt_tt_1,USA
Wyatt Earp ,http://www.imdb.com/title/tt0111756/?ref_=fn_tt_tt_1,USA
Ace Ventura: When Nature Calls ,http://www.imdb.com/title/tt0112281/?ref_=fn_tt_tt_1,USA
The American President ,http://www.imdb.com/title/tt0112346/?ref_=fn_tt_tt_1,USA
Apollo 13 ,http://www.imdb.com/title/tt0112384/?ref_=fn_tt_tt_1,USA
The Princess and the Cobbler ,http://www.imdb.com/title/tt0112389/?ref_=fn_tt_tt_1,UK
Assassins ,http://www.imdb.com/title/tt0112401/?ref_=fn_tt_tt_1,France
Babe ,http://www.imdb.com/title/tt0112431/?ref_=fn_tt_tt_1,Australia
Bad Boys ,http://www.imdb.com/title/tt0112442/?ref_=fn_tt_tt_1,USA
Batman Forever ,http://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1,USA
Before Sunrise ,http://www.imdb.com/title/tt0112471/?ref_=fn_tt_tt_1,USA
Braveheart ,http://www.imdb.com/title/tt0112573/?ref_=fn_tt_tt_1,USA
The Bridges of Madison County ,http://www.imdb.com/title/tt0112579/?ref_=fn_tt_tt_1,USA
The Brothers McMullen ,http://www.imdb.com/title/tt0112585/?ref_=fn_tt_tt_1,USA
Casino ,http://www.imdb.com/title/tt0112641/?ref_=fn_tt_tt_1,USA
Casper ,http://www.imdb.com/title/tt0112642/?ref_=fn_tt_tt_1,USA
Clueless ,http://www.imdb.com/title/tt0112697/?ref_=fn_tt_tt_1,USA
Congo ,http://www.imdb.com/title/tt0112715/?ref_=fn_tt_tt_1,USA
Copycat ,http://www.imdb.com/title/tt0112722/?ref_=fn_tt_tt_1,USA
Crimson Tide ,http://www.imdb.com/title/tt0112740/?ref_=fn_tt_tt_1,USA
Cutthroat Island ,http://www.imdb.com/title/tt0112760/?ref_=fn_tt_tt_1,USA
Dead Man Walking ,http://www.imdb.com/title/tt0112818/?ref_=fn_tt_tt_1,UK
Desperado ,http://www.imdb.com/title/tt0112851/?ref_=fn_tt_tt_1,USA
Die Hard with a Vengeance ,http://www.imdb.com/title/tt0112864/?ref_=fn_tt_tt_1,USA
Don Juan DeMarco ,http://www.imdb.com/title/tt0112883/?ref_=fn_tt_tt_1,USA
First Knight ,http://www.imdb.com/title/tt0113071/?ref_=fn_tt_tt_1,USA
Four Rooms ,http://www.imdb.com/title/tt0113101/?ref_=fn_tt_tt_1,USA
Friday ,http://www.imdb.com/title/tt0113118/?ref_=fn_tt_tt_1,USA
Get Shorty ,http://www.imdb.com/title/tt0113161/?ref_=fn_tt_tt_1,USA
GoldenEye ,http://www.imdb.com/title/tt0113189/?ref_=fn_tt_tt_1,UK
Hackers ,http://www.imdb.com/title/tt0113243/?ref_=fn_tt_tt_1,USA
Halloween: The Curse of Michael Myers ,http://www.imdb.com/title/tt0113253/?ref_=fn_tt_tt_1,USA
Home for the Holidays ,http://www.imdb.com/title/tt0113321/?ref_=fn_tt_tt_1,USA
Rumble in the Bronx ,http://www.imdb.com/title/tt0113326/?ref_=fn_tt_tt_1,Hong Kong
The Incredibly True Adventure of Two Girls in Love ,http://www.imdb.com/title/tt0113416/?ref_=fn_tt_tt_1,USA
The Indian in the Cupboard ,http://www.imdb.com/title/tt0113419/?ref_=fn_tt_tt_1,USA
Jade ,http://www.imdb.com/title/tt0113451/?ref_=fn_tt_tt_1,USA
Jefferson in Paris ,http://www.imdb.com/title/tt0113463/?ref_=fn_tt_tt_1,France
Kiss of Death ,http://www.imdb.com/title/tt0113552/?ref_=fn_tt_tt_1,USA
Leaving Las Vegas ,http://www.imdb.com/title/tt0113627/?ref_=fn_tt_tt_1,USA
Mallrats ,http://www.imdb.com/title/tt0113749/?ref_=fn_tt_tt_1,USA
Money Train ,http://www.imdb.com/title/tt0113845/?ref_=fn_tt_tt_1,USA
Mortal Kombat ,http://www.imdb.com/title/tt0113855/?ref_=fn_tt_tt_1,USA
Mr. Holland's Opus ,http://www.imdb.com/title/tt0113862/?ref_=fn_tt_tt_1,USA
The Net ,http://www.imdb.com/title/tt0113957/?ref_=fn_tt_tt_1,USA
Nixon ,http://www.imdb.com/title/tt0113987/?ref_=fn_tt_tt_1,USA
Outbreak ,http://www.imdb.com/title/tt0114069/?ref_=fn_tt_tt_1,USA
The Perez Family ,http://www.imdb.com/title/tt0114113/?ref_=fn_tt_tt_1,USA
Pocahontas ,http://www.imdb.com/title/tt0114148/?ref_=fn_tt_tt_1,USA
The Prophecy ,http://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,USA
The Quick and the Dead ,http://www.imdb.com/title/tt0114214/?ref_=fn_tt_tt_1,Japan
Richard III ,http://www.imdb.com/title/tt0114279/?ref_=fn_tt_tt_1,UK
Rob Roy ,http://www.imdb.com/title/tt0114287/?ref_=fn_tt_tt_1,USA
The Scarlet Letter ,http://www.imdb.com/title/tt0114345/?ref_=fn_tt_tt_1,USA
Se7en ,http://www.imdb.com/title/tt0114369/?ref_=fn_tt_tt_1,USA
Sense and Sensibility ,http://www.imdb.com/title/tt0114388/?ref_=fn_tt_tt_1,USA
Showgirls ,http://www.imdb.com/title/tt0114436/?ref_=fn_tt_tt_1,France
Species ,http://www.imdb.com/title/tt0114508/?ref_=fn_tt_tt_1,USA
Tales from the Crypt: Demon Knight ,http://www.imdb.com/title/tt0114608/?ref_=fn_tt_tt_1,USA
Tales from the Hood ,http://www.imdb.com/title/tt0114609/?ref_=fn_tt_tt_1,USA
Tank Girl ,http://www.imdb.com/title/tt0114614/?ref_=fn_tt_tt_1,USA
Things to Do in Denver When You're Dead ,http://www.imdb.com/title/tt0114660/?ref_=fn_tt_tt_1,USA
To Die For ,http://www.imdb.com/title/tt0114681/?ref_=fn_tt_tt_1,USA
Toy Story ,http://www.imdb.com/title/tt0114709/?ref_=fn_tt_tt_1,USA
Under Siege 2: Dark Territory ,http://www.imdb.com/title/tt0114781/?ref_=fn_tt_tt_1,USA
The Usual Suspects ,http://www.imdb.com/title/tt0114814/?ref_=fn_tt_tt_1,USA
Vampire in Brooklyn ,http://www.imdb.com/title/tt0114825/?ref_=fn_tt_tt_1,USA
Virtuosity ,http://www.imdb.com/title/tt0114857/?ref_=fn_tt_tt_1,USA
Waterworld ,http://www.imdb.com/title/tt0114898/?ref_=fn_tt_tt_1,USA
Welcome to the Dollhouse ,http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1,USA
The Adventures of Pinocchio ,http://www.imdb.com/title/tt0115472/?ref_=fn_tt_tt_1,UK
Albino Alligator ,http://www.imdb.com/title/tt0115495/?ref_=fn_tt_tt_1,USA
Basquiat ,http://www.imdb.com/title/tt0115632/?ref_=fn_tt_tt_1,USA
Beavis and Butt-Head Do America ,http://www.imdb.com/title/tt0115641/?ref_=fn_tt_tt_1,USA
Blood and Wine ,http://www.imdb.com/title/tt0115710/?ref_=fn_tt_tt_1,USA
Bogus ,http://www.imdb.com/title/tt0115725/?ref_=fn_tt_tt_1,USA
Bottle Rocket ,http://www.imdb.com/title/tt0115734/?ref_=fn_tt_tt_1,USA
Bound ,http://www.imdb.com/title/tt0115736/?ref_=fn_tt_tt_1,USA
Broken Arrow ,http://www.imdb.com/title/tt0115759/?ref_=fn_tt_tt_1,USA
The Cable Guy ,http://www.imdb.com/title/tt0115798/?ref_=fn_tt_tt_1,USA
When the Cat's Away ,http://www.imdb.com/title/tt0115856/?ref_=fn_tt_tt_1,France
Chain Reaction ,http://www.imdb.com/title/tt0115857/?ref_=fn_tt_tt_1,USA
City Hall ,http://www.imdb.com/title/tt0115907/?ref_=fn_tt_tt_1,USA
Courage Under Fire ,http://www.imdb.com/title/tt0115956/?ref_=fn_tt_tt_1,USA
The Craft ,http://www.imdb.com/title/tt0115963/?ref_=fn_tt_tt_1,USA
Daylight ,http://www.imdb.com/title/tt0116040/?ref_=fn_tt_tt_1,USA
DragonHeart ,http://www.imdb.com/title/tt0116136/?ref_=fn_tt_tt_1,USA
The English Patient ,http://www.imdb.com/title/tt0116209/?ref_=fn_tt_tt_1,USA
Eraser ,http://www.imdb.com/title/tt0116213/?ref_=fn_tt_tt_1,USA
Escape from L.A. ,http://www.imdb.com/title/tt0116225/?ref_=fn_tt_tt_1,USA
Everyone Says I Love You ,http://www.imdb.com/title/tt0116242/?ref_=fn_tt_tt_1,USA
Evita ,http://www.imdb.com/title/tt0116250/?ref_=fn_tt_tt_1,USA
Executive Decision ,http://www.imdb.com/title/tt0116253/?ref_=fn_tt_tt_1,USA
Extreme Measures ,http://www.imdb.com/title/tt0116259/?ref_=fn_tt_tt_1,USA
Eye for an Eye ,http://www.imdb.com/title/tt0116260/?ref_=fn_tt_tt_1,USA
Faithful ,http://www.imdb.com/title/tt0116269/?ref_=fn_tt_tt_1,USA
The Fan ,http://www.imdb.com/title/tt0116277/?ref_=fn_tt_tt_1,USA
The First Wives Club ,http://www.imdb.com/title/tt0116313/?ref_=fn_tt_tt_1,USA
Fled ,http://www.imdb.com/title/tt0116320/?ref_=fn_tt_tt_1,USA
Flipper ,http://www.imdb.com/title/tt0116322/?ref_=fn_tt_tt_1,USA
Flirting with Disaster ,http://www.imdb.com/title/tt0116324/?ref_=fn_tt_tt_1,USA
From Dusk Till Dawn ,http://www.imdb.com/title/tt0116367/?ref_=fn_tt_tt_1,USA
The Funeral ,http://www.imdb.com/title/tt0116378/?ref_=fn_tt_tt_1,USA
Get on the Bus ,http://www.imdb.com/title/tt0116404/?ref_=fn_tt_tt_1,USA
The Ghost and the Darkness ,http://www.imdb.com/title/tt0116409/?ref_=fn_tt_tt_1,USA
Ghosts of Mississippi ,http://www.imdb.com/title/tt0116410/?ref_=fn_tt_tt_1,USA
Girl 6 ,http://www.imdb.com/title/tt0116414/?ref_=fn_tt_tt_1,USA
The Glimmer Man ,http://www.imdb.com/title/tt0116421/?ref_=fn_tt_tt_1,USA
Hamlet ,http://www.imdb.com/title/tt0116477/?ref_=fn_tt_tt_1,UK
Happy Gilmore ,http://www.imdb.com/title/tt0116483/?ref_=fn_tt_tt_1,USA
Harriet the Spy ,http://www.imdb.com/title/tt0116493/?ref_=fn_tt_tt_1,USA
The Hunchback of Notre Dame ,http://www.imdb.com/title/tt0116583/?ref_=fn_tt_tt_1,USA
